Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
4876,280109,280109,10000.0,2025-04-28,1
4877,139352,139352,10000.0,2025-09-28,1
4878,488882,488882,10000.0,2025-09-28,1
4879,619773,619773,10000.0,2025-05-14,1
4880,618951,618951,10000.0,2025-02-13,1
4881,388987,388987,10000.0,2025-10-21,1
4882,36454,36454,10000.0,2025-08-07,1
4883,759670,759670,10000.0,2025-08-07,1
4884,387988,387988,10000.0,2025-01-27,1
4885,531788,531788,10000.0,2025-12-21,1
4886,420273,420273,10000.0,2025-04-14,1
4887,219858,219858,10000.0,2025-09-14,1
4888,335551,335551,10000.0,2025-10-21,1
4889,185491,185491,10000.0,2025-10-21,1
4890,107061,107061,10000.0,2025-07-07,1
4891,930714,930714,10000.0,2025-12-07,1
4892,337977,337977,10000.0,2025-06-07,1
4893,514419,514419,10000.0,2025-07-07,1
4894,194963,194963,10000.0,2025-09-07,1
4895,244485,244485,10000.0,2025-12-28,1
4896,231929,231929,10000.0,2025-09-07,1
4897,26532,26532,10000.0,2025-06-28,1
4898,692439,692439,10000.0,2025-11-28,1
4899,768140,768140,10000.0,2025-09-28,1
4900,100511,100511,10000.0,2025-08-14,1
4901,183501,183501,10000.0,2025-05-14,1
4902,750642,750642,10000.0,2025-12-07,1
4903,90012,90012,10000.0,2025-12-07,1
4904,739798,739798,10000.0,2025-04-21,1
4905,260582,260582,10000.0,2025-12-21,1
4906,861425,861425,10000.0,2025-08-14,1
4907,807111,807111,10000.0,2025-03-21,1
4908,137654,137654,10000.0,2025-02-06,1
4909,465488,465488,10000.0,2025-10-28,1
4910,454874,454874,10000.0,2025-10-28,1
4911,16118,16118,10000.0,2025-01-13,1
4912,32869,32869,10000.0,2025-10-21,1
4913,355065,355065,10000.0,2025-02-13,1
4914,360134,360134,10000.0,2025-12-21,1
4915,972032,972032,10000.0,2025-10-28,1
4916,979528,979528,10000.0,2025-04-21,1
4917,630127,630127,10000.0,2025-08-28,1
4918,434896,434896,10000.0,2025-03-28,1
4919,916827,916827,10000.0,2025-12-28,1
4920,559977,559977,10000.0,2025-12-28,1
4921,6097,6097,10000.0,2025-08-28,1
4922,363550,363550,10000.0,2025-04-21,1
4923,791634,791634,10000.0,2025-12-07,1
4924,364954,364954,10000.0,2025-02-20,1
4925,318213,318213,10000.0,2025-06-07,1
4926,39647,39647,10000.0,2025-04-28,1
4927,646911,646911,10000.0,2025-07-07,1
4928,482913,482913,10000.0,2025-06-07,1
4929,243808,243808,10000.0,2025-02-20,1
4930,785555,785555,10000.0,2025-04-28,1
4931,216991,216991,10000.0,2025-11-14,1
4932,606977,606977,10000.0,2025-05-28,1
4933,63705,63705,10000.0,2025-01-20,1
4934,176195,176195,10000.0,2025-05-28,1
4935,805526,805526,10000.0,2025-11-21,1
4936,673179,673179,10000.0,2025-04-14,1
4937,684600,684600,10000.0,2025-06-28,1
4938,428813,428813,10000.0,2025-08-14,1
4939,815110,815110,10000.0,2025-01-27,1
4940,809802,809802,10000.0,2025-07-28,1
4941,564667,564667,10000.0,2025-10-21,1
4942,234528,234528,10000.0,2025-10-14,1
4943,89965,89965,10000.0,2025-10-21,1
4944,110865,110865,10000.0,2025-11-28,1
4945,120740,120740,10000.0,2025-11-21,1
4946,889607,889607,10000.0,2025-08-14,1
4947,482821,482821,10000.0,2025-03-07,1
4948,947306,947306,10000.0,2025-04-07,1
4949,552962,552962,10000.0,2025-10-28,1
4950,430841,430841,10000.0,2025-02-27,1
4951,340515,340515,10000.0,2025-05-14,1
4952,174724,174724,10000.0,2025-05-21,1
4953,54938,54938,10000.0,2025-02-06,1
4954,235284,235284,10000.0,2025-11-07,1
4955,976105,976105,10000.0,2025-12-14,1
4956,388393,388393,10000.0,2025-03-07,1
4957,891054,891054,10000.0,2025-07-28,1
4958,969402,969402,10000.0,2025-08-21,1
4959,866877,866877,10000.0,2025-07-07,1
4960,10238,10238,10000.0,2025-12-21,1
4961,623478,623478,10000.0,2025-06-28,1
4962,196478,196478,10000.0,2025-10-28,1
4963,571468,571468,10000.0,2025-05-21,1
4964,444558,444558,10000.0,2025-08-21,1
4965,767356,767356,10000.0,2025-08-07,1
4966,178218,178218,10000.0,2025-12-07,1
4967,633909,633909,10000.0,2025-12-28,1
4968,497949,497949,10000.0,2025-07-07,1
4969,555334,555334,10000.0,2025-04-21,1
4970,863194,863194,10000.0,2025-06-14,1
4971,984500,984500,10000.0,2025-11-21,1
4972,427089,427089,10000.0,2025-11-28,1
4973,357108,357108,10000.0,2025-09-14,1
4974,340631,340631,10000.0,2025-09-07,1
4975,882714,882714,10000.0,2025-10-14,1
4976,229702,229702,10000.0,2025-08-07,1
4977,383589,383589,10000.0,2025-01-20,1
4978,49691,49691,10000.0,2025-10-07,1
4979,382142,382142,10000.0,2025-02-06,1
4980,35509,35509,10000.0,2025-01-06,1
4981,528257,528257,10000.0,2025-04-28,1
4982,937248,937248,10000.0,2025-10-14,1
4983,505833,505833,10000.0,2025-01-20,1
4984,629785,629785,10000.0,2025-09-21,1
4985,294345,294345,10000.0,2025-03-21,1
4986,843758,843758,10000.0,2025-05-07,1
4987,795796,795796,10000.0,2025-04-21,1
4988,55371,55371,10000.0,2025-04-14,1
4989,726591,726591,10000.0,2025-03-21,1
4990,765113,765113,10000.0,2025-06-21,1
4991,932582,932582,10000.0,2025-01-13,1
4992,367698,367698,10000.0,2025-08-21,1
4993,473411,473411,10000.0,2025-06-21,1
4994,463437,463437,10000.0,2025-03-21,1
4995,141328,141328,10000.0,2025-02-20,1
4996,531147,531147,10000.0,2025-03-21,1
4997,379929,379929,10000.0,2025-01-20,1
4998,225073,225073,10000.0,2025-12-14,1
4999,801141,801141,10000.0,2025-11-28,1
5000,776771,776771,10000.0,2025-04-28,1
5001,664845,664845,10000.0,2025-07-07,1
5002,624708,624708,10000.0,2025-11-07,1
5003,948587,948587,10000.0,2025-10-07,1
5004,268366,268366,10000.0,2025-03-28,1
5005,990013,990013,10000.0,2025-12-14,1
5006,380302,380302,10000.0,2025-01-27,1
5007,396399,396399,10000.0,2025-01-20,1
5008,112620,112620,10000.0,2025-09-14,1
5009,178157,178157,10000.0,2025-10-07,1
5010,161128,161128,10000.0,2025-03-28,1
5011,340066,340066,10000.0,2025-02-20,1
5012,722817,722817,10000.0,2025-11-28,1
5013,233187,233187,10000.0,2025-02-13,1
5014,580611,580611,10000.0,2025-05-14,1
5015,463675,463675,10000.0,2025-11-14,1
5016,62355,62355,10000.0,2025-05-14,1
5017,10499,10499,10000.0,2025-09-07,1
5018,526755,526755,10000.0,2025-03-21,1
5019,431985,431985,10000.0,2025-04-14,1
5020,640253,640253,10000.0,2025-04-28,1
5021,378152,378152,10000.0,2025-03-14,1
5022,465505,465505,10000.0,2025-11-14,1
5023,259522,259522,10000.0,2025-01-27,1
5024,161900,161900,10000.0,2025-05-07,1
5025,99977,99977,10000.0,2025-02-27,1
5026,443559,443559,10000.0,2025-11-28,1
5027,727377,727377,10000.0,2025-05-14,1
5028,103958,103958,10000.0,2025-01-13,1
5029,250890,250890,10000.0,2025-06-28,1
5030,545506,545506,10000.0,2025-06-14,1
5031,406083,406083,10000.0,2025-07-07,1
5032,97857,97857,10000.0,2025-05-14,1
5033,511644,511644,10000.0,2025-12-07,1
5034,530042,530042,10000.0,2025-03-14,1
5035,991050,991050,10000.0,2025-10-14,1
5036,509835,509835,10000.0,2025-12-28,1
5037,112169,112169,10000.0,2025-06-21,1
5038,138362,138362,10000.0,2025-01-13,1
5039,330495,330495,10000.0,2025-12-28,1
5040,920954,920954,10000.0,2025-04-07,1
5041,271325,271325,10000.0,2025-04-28,1
5042,761019,761019,10000.0,2025-04-14,1
5043,163274,163274,10000.0,2025-02-06,1
5044,627422,627422,10000.0,2025-04-07,1
5045,437916,437916,10000.0,2025-06-28,1
5046,374463,374463,10000.0,2025-02-13,1
5047,938644,938644,10000.0,2025-08-07,1
5048,679485,679485,10000.0,2025-07-07,1
5049,132757,132757,10000.0,2025-09-21,1
5050,830712,830712,10000.0,2025-09-14,1
5051,719441,719441,10000.0,2025-09-07,1
5052,74654,74654,10000.0,2025-12-21,1
5053,911591,911591,10000.0,2025-09-07,1
5054,498140,498140,10000.0,2025-01-13,1
5055,356817,356817,10000.0,2025-11-28,1
5056,529982,529982,10000.0,2025-01-13,1
5057,336137,336137,10000.0,2025-05-28,1
5058,582648,582648,10000.0,2025-12-07,1
5059,360928,360928,10000.0,2025-02-20,1
5060,141815,141815,10000.0,2025-06-21,1
5061,143165,143165,10000.0,2025-02-27,1
5062,875486,875486,10000.0,2025-01-13,1
5063,693872,693872,10000.0,2025-10-28,1
5064,214870,214870,10000.0,2025-01-27,1
5065,43795,43795,10000.0,2025-08-28,1
5066,758038,758038,10000.0,2025-02-20,1
5067,282566,282566,10000.0,2025-01-13,1
5068,436773,436773,10000.0,2025-05-14,1
5069,524719,524719,10000.0,2025-08-28,1
5070,212835,212835,10000.0,2025-07-07,1
5071,917522,917522,10000.0,2025-11-21,1
5072,703107,703107,10000.0,2025-01-20,1
5073,750558,750558,10000.0,2025-09-14,1
5074,979430,979430,10000.0,2025-01-13,1
5075,68135,68135,10000.0,2025-02-27,1
5076,362642,362642,10000.0,2025-10-28,1
5077,93313,93313,10000.0,2025-12-14,1
5078,894183,894183,10000.0,2025-02-13,1
5079,56720,56720,10000.0,2025-12-21,1
5080,388515,388515,10000.0,2025-07-07,1
5081,552552,552552,10000.0,2025-09-14,1
5082,633536,633536,10000.0,2025-12-21,1
5083,204591,204591,10000.0,2025-12-28,1
5084,887883,887883,10000.0,2025-11-28,1
5085,320104,320104,10000.0,2025-08-07,1
5086,180124,180124,10000.0,2025-02-20,1
5087,973947,973947,10000.0,2025-01-20,1
5088,980985,980985,10000.0,2025-04-14,1
5089,755224,755224,10000.0,2025-06-14,1
5090,99755,99755,10000.0,2025-07-21,1
5091,895012,895012,10000.0,2025-05-21,1
5092,845527,845527,10000.0,2025-03-07,1
5093,183440,183440,10000.0,2025-03-14,1
5094,993253,993253,10000.0,2025-10-21,1
5095,53108,53108,10000.0,2025-02-06,1
5096,469264,469264,10000.0,2025-02-20,1
5097,75982,75982,10000.0,2025-08-07,1
5098,364940,364940,10000.0,2025-02-06,1
5099,421538,421538,10000.0,2025-09-28,1
5100,685698,685698,10000.0,2025-06-28,1
5101,786463,786463,10000.0,2025-10-21,1
5102,188778,188778,10000.0,2025-10-14,1
5103,837496,837496,10000.0,2025-03-28,1
5104,490369,490369,10000.0,2025-10-21,1
5105,876271,876271,10000.0,2025-03-07,1
5106,374211,374211,10000.0,2025-06-07,1
5107,364801,364801,10000.0,2025-09-21,1
5108,773791,773791,10000.0,2025-03-07,1
5109,940993,940993,10000.0,2025-01-06,1
5110,106953,106953,10000.0,2025-03-21,1
5111,371053,371053,10000.0,2025-10-21,1
5112,869805,869805,10000.0,2025-07-07,1
5113,766166,766166,10000.0,2025-05-07,1
5114,211234,211234,10000.0,2025-02-20,1
5115,953123,953123,10000.0,2025-02-27,1
5116,552375,552375,10000.0,2025-03-21,1
5117,33365,33365,10000.0,2025-02-27,1
5118,22109,22109,10000.0,2025-05-28,1
5119,141099,141099,10000.0,2025-07-07,1
5120,409903,409903,10000.0,2025-12-14,1
5121,54334,54334,10000.0,2025-06-14,1
5122,345556,345556,10000.0,2025-02-20,1
5123,777472,777472,10000.0,2025-03-28,1
5124,566162,566162,10000.0,2025-11-21,1
5125,824710,824710,10000.0,2025-04-21,1
5126,241954,241954,10000.0,2025-01-27,1
5127,99878,99878,10000.0,2025-11-21,1
5128,638531,638531,10000.0,2025-08-14,1
5129,392685,392685,10000.0,2025-11-28,1
5130,934320,934320,10000.0,2025-10-14,1
5131,983242,983242,10000.0,2025-06-14,1
5132,782871,782871,10000.0,2025-12-28,1
5133,222372,222372,10000.0,2025-07-28,1
5134,635298,635298,10000.0,2025-10-14,1
5135,874005,874005,10000.0,2025-12-28,1
5136,783382,783382,10000.0,2025-05-21,1
5137,8140,8140,10000.0,2025-03-28,1
5138,548580,548580,10000.0,2025-11-07,1
5139,878976,878976,10000.0,2025-07-28,1
5140,925499,925499,10000.0,2025-09-07,1
5141,13708,13708,10000.0,2025-06-14,1
5142,20265,20265,10000.0,2025-05-14,1
5143,892346,892346,10000.0,2025-02-06,1
5144,203204,203204,10000.0,2025-03-14,1
5145,659874,659874,10000.0,2025-12-07,1
5146,288231,288231,10000.0,2025-07-07,1
5147,320142,320142,10000.0,2025-09-14,1
5148,813920,813920,10000.0,2025-10-28,1
5149,531758,531758,10000.0,2025-11-21,1
5150,127121,127121,10000.0,2025-04-28,1
5151,332600,332600,10000.0,2025-09-28,1
5152,912519,912519,10000.0,2025-03-21,1
5153,597333,597333,10000.0,2025-01-20,1
5154,505954,505954,10000.0,2025-05-21,1
5155,281908,281908,10000.0,2025-03-28,1
5156,226269,226269,10000.0,2025-03-21,1
5157,216242,216242,10000.0,2025-10-28,1
5158,964278,964278,10000.0,2025-08-21,1
5159,260996,260996,10000.0,2025-02-06,1
5160,223334,223334,10000.0,2025-03-14,1
5161,882629,882629,10000.0,2025-07-21,1
5162,147708,147708,10000.0,2025-07-28,1
5163,930819,930819,10000.0,2025-03-21,1
5164,616188,616188,10000.0,2025-07-28,1
5165,161779,161779,10000.0,2025-01-06,1
5166,600969,600969,10000.0,2025-12-28,1
5167,39274,39274,10000.0,2025-04-21,1
5168,629662,629662,10000.0,2025-05-21,1
5169,881311,881311,10000.0,2025-12-14,1
5170,993307,993307,10000.0,2025-12-14,1
5171,545994,545994,10000.0,2025-10-14,1
5172,868325,868325,10000.0,2025-06-21,1
5173,20120,20120,10000.0,2025-12-21,1
5174,35987,35987,10000.0,2025-04-28,1
5175,602914,602914,10000.0,2025-04-21,1
5176,812579,812579,10000.0,2025-02-27,1
5177,443009,443009,10000.0,2025-05-28,1
5178,427394,427394,10000.0,2025-09-28,1
5179,476020,476020,10000.0,2025-08-07,1
5180,602098,602098,10000.0,2025-01-27,1
5181,976058,976058,10000.0,2025-10-28,1
5182,900343,900343,10000.0,2025-12-14,1
5183,900221,900221,10000.0,2025-08-14,1
5184,992254,992254,10000.0,2025-01-27,1
5185,924096,924096,10000.0,2025-11-07,1
5186,352692,352692,10000.0,2025-08-21,1
5187,872412,872412,10000.0,2025-08-21,1
5188,688748,688748,10000.0,2025-10-28,1
5189,904918,904918,10000.0,2025-06-14,1
5190,684678,684678,10000.0,2025-09-14,1
5191,715313,715313,10000.0,2025-05-28,1
5192,17666,17666,10000.0,2025-04-07,1
5193,521258,521258,10000.0,2025-03-14,1
5194,723627,723627,10000.0,2025-02-13,1
5195,831321,831321,10000.0,2025-05-14,1
5196,685646,685646,10000.0,2025-05-07,1
5197,797573,797573,10000.0,2025-02-27,1
5198,130591,130591,10000.0,2025-10-21,1
5199,435439,435439,10000.0,2025-09-21,1
5200,959435,959435,10000.0,2025-05-28,1
5201,189839,189839,10000.0,2025-09-07,1
5202,418711,418711,10000.0,2025-01-06,1
5203,84872,84872,10000.0,2025-11-21,1
5204,103172,103172,10000.0,2025-11-21,1
5205,853945,853945,10000.0,2025-03-07,1
5206,260772,260772,10000.0,2025-06-28,1
5207,962502,962502,10000.0,2025-10-14,1
5208,776567,776567,10000.0,2025-10-07,1
5209,982243,982243,10000.0,2025-09-21,1
5210,255657,255657,10000.0,2025-07-07,1
5211,790794,790794,10000.0,2025-08-21,1
5212,144865,144865,10000.0,2025-10-21,1
5213,236748,236748,10000.0,2025-11-07,1
5214,416284,416284,10000.0,2025-05-21,1
5215,589463,589463,10000.0,2025-07-21,1
5216,891810,891810,10000.0,2025-08-21,1
5217,802324,802324,10000.0,2025-02-20,1
5218,922967,922967,10000.0,2025-10-07,1
5219,24824,24824,10000.0,2025-10-28,1
5220,857803,857803,10000.0,2025-09-21,1
5221,569768,569768,10000.0,2025-09-28,1
5222,641107,641107,10000.0,2025-08-28,1
5223,982463,982463,10000.0,2025-04-28,1
5224,119262,119262,10000.0,2025-11-07,1
5225,804251,804251,10000.0,2025-05-28,1
5226,379996,379996,10000.0,2025-03-28,1
5227,745616,745616,10000.0,2025-03-14,1
5228,350961,350961,10000.0,2025-11-28,1
5229,63141,63141,10000.0,2025-07-07,1
5230,462882,462882,10000.0,2025-09-14,1
5231,821843,821843,10000.0,2025-06-21,1
5232,596875,596875,10000.0,2025-10-21,1
5233,662413,662413,10000.0,2025-11-14,1
5234,34340,34340,10000.0,2025-10-28,1
5235,110957,110957,10000.0,2025-02-27,1
5236,248877,248877,10000.0,2025-12-28,1
5237,533015,533015,10000.0,2025-04-28,1
5238,51429,51429,10000.0,2025-07-07,1
5239,338557,338557,10000.0,2025-01-06,1
5240,472452,472452,10000.0,2025-11-07,1
5241,367509,367509,10000.0,2025-02-13,1
5242,731899,731899,10000.0,2025-09-21,1
5243,77422,77422,10000.0,2025-07-14,1
5244,261077,261077,10000.0,2025-04-28,1
5245,363117,363117,10000.0,2025-02-13,1
5246,594245,594245,10000.0,2025-08-14,1
5247,295216,295216,10000.0,2025-08-07,1
5248,383840,383840,10000.0,2025-09-28,1
5249,302292,302292,10000.0,2025-12-07,1
5250,942318,942318,10000.0,2025-08-21,1
5251,311358,311358,10000.0,2025-09-14,1
5252,467023,467023,10000.0,2025-01-06,1
5253,818495,818495,10000.0,2025-04-28,1
5254,62624,62624,10000.0,2025-02-06,1
5255,24085,24085,10000.0,2025-10-21,1
5256,776345,776345,10000.0,2025-02-27,1
5257,287246,287246,10000.0,2025-10-28,1
5258,240201,240201,10000.0,2025-04-14,1
5259,490904,490904,10000.0,2025-04-07,1
5260,139734,139734,10000.0,2025-10-14,1
5261,663548,663548,10000.0,2025-12-21,1
5262,834029,834029,10000.0,2025-10-07,1
5263,181208,181208,10000.0,2025-02-06,1
5264,236975,236975,10000.0,2025-06-21,1
5265,499170,499170,10000.0,2025-11-07,1
5266,277509,277509,10000.0,2025-03-21,1
5267,906467,906467,10000.0,2025-09-07,1
5268,279546,279546,10000.0,2025-10-14,1
5269,223053,223053,10000.0,2025-06-07,1
5270,163508,163508,10000.0,2025-09-28,1
5271,114768,114768,10000.0,2025-07-28,1
5272,860090,860090,10000.0,2025-12-21,1
5273,67686,67686,10000.0,2025-12-07,1
5274,17717,17717,10000.0,2025-05-28,1
5275,688229,688229,10000.0,2025-05-28,1
5276,785189,785189,10000.0,2025-04-28,1
5277,953138,953138,10000.0,2025-03-14,1
5278,315580,315580,10000.0,2025-03-28,1
5279,911543,911543,10000.0,2025-07-21,1
5280,849605,849605,10000.0,2025-04-28,1
5281,153642,153642,10000.0,2025-10-14,1
5282,949380,949380,10000.0,2025-12-07,1
5283,531506,531506,10000.0,2025-03-14,1
5284,803316,803316,10000.0,2025-11-07,1
5285,615395,615395,10000.0,2025-05-28,1
5286,395172,395172,10000.0,2025-09-14,1
5287,37444,37444,10000.0,2025-04-21,1
5288,918200,918200,10000.0,2025-09-28,1
5289,520587,520587,10000.0,2025-05-14,1
5290,826069,826069,10000.0,2025-01-06,1
5291,568235,568235,10000.0,2025-07-21,1
5292,55760,55760,10000.0,2025-05-07,1
5293,243702,243702,10000.0,2025-11-07,1
5294,782820,782820,10000.0,2025-11-07,1
5295,638,638,10000.0,2025-09-28,1
5296,837018,837018,10000.0,2025-12-07,1
5297,215367,215367,10000.0,2025-06-07,1
5298,486603,486603,10000.0,2025-07-07,1
5299,78504,78504,10000.0,2025-06-28,1
5300,912543,912543,10000.0,2025-04-14,1
5301,574587,574587,10000.0,2025-11-28,1
5302,357122,357122,10000.0,2025-09-28,1
5303,169465,169465,10000.0,2025-01-06,1
5304,36180,36180,10000.0,2025-11-07,1
5305,607048,607048,10000.0,2025-08-07,1
5306,821432,821432,10000.0,2025-05-07,1
5307,773304,773304,10000.0,2025-11-07,1
5308,358097,358097,10000.0,2025-05-28,1
5309,463743,463743,10000.0,2025-01-20,1
5310,72787,72787,10000.0,2025-11-14,1
5311,580016,580016,10000.0,2025-09-28,1
5312,101068,101068,10000.0,2025-02-20,1
5313,332806,332806,10000.0,2025-04-21,1
5314,616944,616944,10000.0,2025-08-21,1
5315,606134,606134,10000.0,2025-02-06,1
5316,86190,86190,10000.0,2025-06-28,1
5317,839526,839526,10000.0,2025-10-14,1
5318,117194,117194,10000.0,2025-03-14,1
5319,276838,276838,10000.0,2025-05-21,1
5320,861073,861073,10000.0,2025-08-28,1
5321,378390,378390,10000.0,2025-11-07,1
5322,818709,818709,10000.0,2025-11-28,1
5323,927640,927640,10000.0,2025-07-14,1
5324,35682,35682,10000.0,2025-06-28,1
5325,342017,342017,10000.0,2025-06-21,1
5326,192360,192360,10000.0,2025-07-28,1
5327,408805,408805,10000.0,2025-12-14,1
5328,804953,804953,10000.0,2025-04-28,1
5329,485665,485665,10000.0,2025-12-14,1
5330,749412,749412,10000.0,2025-07-28,1
5331,869661,869661,10000.0,2025-02-13,1
5332,766449,766449,10000.0,2025-02-13,1
5333,256573,256573,10000.0,2025-01-06,1
5334,498757,498757,10000.0,2025-09-21,1
5335,777137,777137,10000.0,2025-04-28,1
5336,197593,197593,10000.0,2025-11-14,1
5337,904467,904467,10000.0,2025-03-21,1
5338,511278,511278,10000.0,2025-12-07,1
5339,730990,730990,10000.0,2025-03-28,1
5340,166856,166856,10000.0,2025-11-21,1
5341,298829,298829,10000.0,2025-06-21,1
5342,936035,936035,10000.0,2025-06-21,1
5343,430223,430223,10000.0,2025-06-21,1
5344,409490,409490,10000.0,2025-10-28,1
5345,654415,654415,10000.0,2025-01-06,1
5346,590379,590379,10000.0,2025-01-20,1
5347,392349,392349,10000.0,2025-12-28,1
5348,435523,435523,10000.0,2025-12-14,1
5349,445474,445474,10000.0,2025-02-20,1
5350,960443,960443,10000.0,2025-02-27,1
5351,638859,638859,10000.0,2025-07-07,1
5352,620824,620824,10000.0,2025-03-28,1
5353,855021,855021,10000.0,2025-02-13,1
5354,326493,326493,10000.0,2025-01-20,1
5355,741858,741858,10000.0,2025-12-07,1
5356,495052,495052,10000.0,2025-08-07,1
5357,408087,408087,10000.0,2025-12-28,1
5358,644035,644035,10000.0,2025-08-28,1
5359,194306,194306,10000.0,2025-11-21,1
5360,417108,417108,10000.0,2025-08-21,1
5361,59184,59184,10000.0,2025-09-14,1
5362,731617,731617,10000.0,2025-12-14,1
5363,468532,468532,10000.0,2025-02-20,1
5364,862523,862523,10000.0,2025-08-14,1
5365,528501,528501,10000.0,2025-12-28,1
5366,466983,466983,10000.0,2025-11-28,1
5367,807585,807585,10000.0,2025-07-07,1
5368,228221,228221,10000.0,2025-07-21,1
5369,965674,965674,10000.0,2025-06-14,1
5370,868698,868698,10000.0,2025-06-28,1
5371,413922,413922,10000.0,2025-12-07,1
5372,796688,796688,10000.0,2025-09-28,1
5373,782582,782582,10000.0,2025-03-14,1
5374,513885,513885,10000.0,2025-01-20,1
5375,209128,209128,10000.0,2025-05-21,1
5376,521983,521983,10000.0,2025-03-07,1
5377,678333,678333,10000.0,2025-05-14,1
5378,110905,110905,10000.0,2025-01-06,1
5379,555449,555449,10000.0,2025-08-14,1
5380,295938,295938,10000.0,2025-07-28,1
5381,597553,597553,10000.0,2025-08-28,1
5382,892657,892657,10000.0,2025-12-14,1
5383,434846,434846,10000.0,2025-02-06,1
5384,43561,43561,10000.0,2025-01-06,1
5385,767561,767561,10000.0,2025-02-27,1
5386,458086,458086,10000.0,2025-08-07,1
5387,93625,93625,10000.0,2025-10-21,1
5388,642815,642815,10000.0,2025-04-28,1
5389,793210,793210,10000.0,2025-03-28,1
5390,987810,987810,10000.0,2025-12-07,1
5391,241574,241574,10000.0,2025-01-13,1
5392,599613,599613,10000.0,2025-04-14,1
5393,368995,368995,10000.0,2025-03-07,1
5394,388804,388804,10000.0,2025-04-21,1
5395,449881,449881,10000.0,2025-03-07,1
5396,603921,603921,10000.0,2025-01-20,1
5397,312524,312524,10000.0,2025-11-21,1
5398,448438,448438,10000.0,2025-03-28,1
5399,743391,743391,10000.0,2025-02-13,1
5400,935608,935608,10000.0,2025-04-21,1
5401,9476,9476,10000.0,2025-11-21,1
5402,847616,847616,10000.0,2025-11-21,1
5403,670945,670945,10000.0,2025-03-07,1
5404,377627,377627,10000.0,2025-10-07,1
5405,647742,647742,10000.0,2025-10-14,1
5406,626620,626620,10000.0,2025-01-27,1
5407,540854,540854,10000.0,2025-09-28,1
5408,925024,925024,10000.0,2025-05-21,1
5409,151186,151186,10000.0,2025-01-27,1
5410,867196,867196,10000.0,2025-05-21,1
5411,514670,514670,10000.0,2025-03-14,1
5412,846596,846596,10000.0,2025-02-06,1
5413,523454,523454,10000.0,2025-03-14,1
5414,725799,725799,10000.0,2025-01-20,1
5415,311944,311944,10000.0,2025-04-21,1
5416,650623,650623,10000.0,2025-08-28,1
5417,615175,615175,10000.0,2025-10-21,1
5418,711145,711145,10000.0,2025-01-06,1
5419,631249,631249,10000.0,2025-09-21,1
5420,293773,293773,10000.0,2025-08-28,1
5421,160382,160382,10000.0,2025-03-14,1
5422,498733,498733,10000.0,2025-08-28,1
5423,726232,726232,10000.0,2025-03-28,1
5424,603357,603357,10000.0,2025-07-07,1
5425,542486,542486,10000.0,2025-03-14,1
5426,510492,510492,10000.0,2025-10-14,1
5427,235945,235945,10000.0,2025-08-28,1
5428,57354,57354,10000.0,2025-09-14,1
5429,206247,206247,10000.0,2025-07-07,1
5430,487356,487356,10000.0,2025-07-28,1
5431,789514,789514,10000.0,2025-02-20,1
5432,180627,180627,10000.0,2025-07-07,1
5433,358168,358168,10000.0,2025-08-07,1
5434,156363,156363,10000.0,2025-03-21,1
5435,316916,316916,10000.0,2025-11-21,1
5436,439389,439389,10000.0,2025-07-07,1
5437,927237,927237,10000.0,2025-06-07,1
5438,272677,272677,10000.0,2025-01-06,1
5439,145834,145834,10000.0,2025-06-14,1
5440,383131,383131,10000.0,2025-10-21,1
5441,389421,389421,10000.0,2025-12-28,1
5442,259568,259568,10000.0,2025-03-14,1
5443,742353,742353,10000.0,2025-04-14,1
5444,994673,994673,10000.0,2025-09-07,1
5445,336276,336276,10000.0,2025-10-14,1
5446,195206,195206,10000.0,2025-05-07,1
5447,921768,921768,10000.0,2025-06-28,1
5448,20716,20716,10000.0,2025-08-07,1
5449,735575,735575,10000.0,2025-10-07,1
5450,100908,100908,10000.0,2025-09-14,1
5451,884727,884727,10000.0,2025-04-14,1
5452,991020,991020,10000.0,2025-09-14,1
5453,693546,693546,10000.0,2025-12-07,1
5454,536608,536608,10000.0,2025-02-20,1
5455,865611,865611,10000.0,2025-01-20,1
5456,121038,121038,10000.0,2025-09-14,1
5457,405311,405311,10000.0,2025-05-28,1
5458,73274,73274,10000.0,2025-03-14,1
5459,24305,24305,10000.0,2025-05-28,1
5460,524658,524658,10000.0,2025-06-28,1
5461,704212,704212,10000.0,2025-01-27,1
5462,199423,199423,10000.0,2025-11-14,1
5463,822209,822209,10000.0,2025-06-21,1
5464,106709,106709,10000.0,2025-07-21,1
5465,627749,627749,10000.0,2025-02-27,1
5466,874310,874310,10000.0,2025-10-28,1
5467,799137,799137,10000.0,2025-06-07,1
5468,507954,507954,10000.0,2025-11-07,1
5469,466549,466549,10000.0,2025-09-21,1
5470,876400,876400,10000.0,2025-07-14,1
5471,196905,196905,10000.0,2025-12-28,1
5472,72322,72322,10000.0,2025-08-07,1
5473,338144,338144,10000.0,2025-11-21,1
5474,657882,657882,10000.0,2025-06-28,1
5475,89569,89569,10000.0,2025-09-21,1
5476,964027,964027,10000.0,2025-12-14,1
5477,485130,485130,10000.0,2025-06-28,1
5478,271020,271020,10000.0,2025-06-28,1
5479,778580,778580,10000.0,2025-04-07,1
5480,103720,103720,10000.0,2025-05-21,1
5481,585437,585437,10000.0,2025-07-21,1
